created_at,travel_at,from_place,to_place
22.11.2019 17:13,22.11.2019 18:36,Obernzell,Hauzenberg
22.11.2019 17:13,25.11.2019 06:00,Obernzell,Passau
22.11.2019 17:13,25.11.2019 05:54,Obernzell,Passau
22.11.2019 17:13,25.11.2019 07:26,Obernzell,Passau
22.11.2019 17:13,25.11.2019 01:54,Obernzell,Passau
22.11.2019 17:13,24.11.2019 21:54,Obernzell,Passau
22.11.2019 17:14,24.11.2019 17:54,Obernzell,Passau
22.11.2019 17:14,24.11.2019 13:54,Obernzell,Passau
22.11.2019 17:14,25.11.2019 09:01,Obernzell,Passau
22.11.2019 17:15,23.11.2019 10:05,Obernzell,Hauzenberg
22.11.2019 17:16,25.11.2019 14:05,Obernzell,Hauzenberg
22.11.2019 17:16,25.11.2019 14:01,Obernzell,Hauzenberg
22.11.2019 17:16,25.11.2019 13:01,Obernzell,Hauzenberg
22.11.2019 17:16,25.11.2019 10:40,Obernzell,Hauzenberg
22.11.2019 17:16,25.11.2019 17:01,Obernzell,Hauzenberg
22.11.2019 17:16,25.11.2019 21:01,Obernzell,Hauzenberg
22.11.2019 17:17,26.11.2019 01:01,Obernzell,Hauzenberg
22.11.2019 17:17,26.11.2019 05:01,Obernzell,Hauzenberg
22.11.2019 17:17,25.11.2019 06:40,Obernzell,Hauzenberg
22.11.2019 17:17,25.11.2019 02:40,Obernzell,Hauzenberg
22.11.2019 17:17,24.11.2019 22:40,Obernzell,Hauzenberg
22.11.2019 17:17,24.11.2019 18:40,Obernzell,Hauzenberg
22.11.2019 17:17,24.11.2019 14:40,Obernzell,Hauzenberg
22.11.2019 17:17,24.11.2019 10:40,Obernzell,Hauzenberg
22.11.2019 17:17,24.11.2019 06:40,Obernzell,Hauzenberg
22.11.2019 17:17,24.11.2019 02:40,Obernzell,Hauzenberg
22.11.2019 17:17,23.11.2019 22:40,Obernzell,Hauzenberg
22.11.2019 17:20,23.11.2019 11:00,Wegscheid - Hartmannsreut,
22.11.2019 17:28,22.11.2019 17:28,Tittling,Fürstenstein
22.11.2019 18:02,22.11.2019 18:01,Obernzell,Passau
22.11.2019 18:02,22.11.2019 17:42,Obernzell,Passau
22.11.2019 18:02,22.11.2019 22:01,Obernzell,Passau
22.11.2019 18:02,23.11.2019 02:01,Obernzell,Passau
22.11.2019 18:02,23.11.2019 06:01,Obernzell,Passau
22.11.2019 18:25,27.11.2019 14:00,Breitenberg (Niederbayern),Untergriesbach
22.11.2019 18:25,27.11.2019 18:00,Breitenberg (Niederbayern),Untergriesbach
22.11.2019 18:25,27.11.2019 22:00,Breitenberg (Niederbayern),Untergriesbach
22.11.2019 18:25,28.11.2019 02:00,Breitenberg (Niederbayern),Untergriesbach
22.11.2019 18:26,28.11.2019 06:00,Breitenberg (Niederbayern),Untergriesbach
22.11.2019 18:26,27.11.2019 14:00,Untergriesbach,Breitenberg (Niederbayern)
22.11.2019 19:11,22.11.2019 19:10,Thyrnau,Passau
22.11.2019 19:11,22.11.2019 23:10,Thyrnau,Passau
22.11.2019 19:11,23.11.2019 03:10,Thyrnau,Passau
22.11.2019 19:20,22.11.2019 19:20,Passau,
22.11.2019 19:21,22.11.2019 18:48,Passau,
22.11.2019 19:21,22.11.2019 23:20,Passau,
22.11.2019 19:21,23.11.2019 03:20,Passau,
22.11.2019 21:48,22.11.2019 21:48,94136 Thyrnau,Passau
22.11.2019 21:49,22.11.2019 18:55,94136 Thyrnau,Passau
22.11.2019 21:49,23.11.2019 01:48,94136 Thyrnau,Passau
22.11.2019 21:49,23.11.2019 05:48,94136 Thyrnau,Passau
22.11.2019 21:52,22.11.2019 21:52,94136 Thyrnau,Jachenau
22.11.2019 21:52,22.11.2019 17:51,94136 Thyrnau,Jachenau
22.11.2019 21:52,23.11.2019 01:52,94136 Thyrnau,Jachenau
22.11.2019 21:52,23.11.2019 05:52,94136 Thyrnau,Jachenau
22.11.2019 21:53,22.11.2019 21:53,Passau,Wegscheid
22.11.2019 21:53,22.11.2019 20:29,Passau,Wegscheid
22.11.2019 21:53,23.11.2019 01:53,Passau,Wegscheid
22.11.2019 21:53,22.11.2019 16:29,Passau,Wegscheid
22.11.2019 21:53,23.11.2019 05:53,Passau,Wegscheid
22.11.2019 21:53,23.11.2019 09:53,Passau,Wegscheid
22.11.2019 22:06,22.11.2019 22:06,Hauzenberg,94136 Thyrnau
22.11.2019 22:06,23.11.2019 02:06,Hauzenberg,94136 Thyrnau
22.11.2019 22:06,22.11.2019 19:10,Hauzenberg,94136 Thyrnau
23.11.2019 05:31,23.11.2019 05:31,Ruderting,Passau
23.11.2019 05:31,23.11.2019 01:30,Ruderting,Passau
23.11.2019 05:31,22.11.2019 21:30,Ruderting,Passau
23.11.2019 05:31,23.11.2019 09:31,Ruderting,Passau
23.11.2019 07:53,23.11.2019 07:53,94130 Obernzell,Passau
23.11.2019 07:54,23.11.2019 07:28,94130 Obernzell,Passau
23.11.2019 07:54,23.11.2019 11:53,94130 Obernzell,Passau
23.11.2019 07:54,23.11.2019 15:53,94130 Obernzell,Passau
23.11.2019 07:54,23.11.2019 19:53,94130 Obernzell,Passau
23.11.2019 07:54,23.11.2019 23:53,94130 Obernzell,Passau
23.11.2019 07:54,24.11.2019 03:53,94130 Obernzell,Passau
23.11.2019 07:54,24.11.2019 07:53,94130 Obernzell,Passau
23.11.2019 07:54,24.11.2019 11:53,94130 Obernzell,Passau
23.11.2019 07:54,24.11.2019 15:53,94130 Obernzell,Passau
23.11.2019 07:54,24.11.2019 19:53,94130 Obernzell,Passau
23.11.2019 07:55,24.11.2019 23:53,94130 Obernzell,Passau
23.11.2019 07:55,25.11.2019 03:53,94130 Obernzell,Passau
23.11.2019 08:03,23.11.2019 08:02,Obernzell,Passau
23.11.2019 09:22,23.11.2019 09:21,Ruderting,Tittling
23.11.2019 09:22,23.11.2019 13:21,Ruderting,Tittling
23.11.2019 09:22,23.11.2019 17:21,Ruderting,Tittling
23.11.2019 09:22,23.11.2019 21:21,Ruderting,Tittling
23.11.2019 09:22,24.11.2019 01:21,Ruderting,Tittling
23.11.2019 09:22,24.11.2019 05:21,Ruderting,Tittling
23.11.2019 09:22,23.11.2019 08:14,Ruderting,Tittling
23.11.2019 09:42,23.11.2019 09:42,Passau,Passau
23.11.2019 09:43,23.11.2019 11:07,Passau,Passau
23.11.2019 09:43,23.11.2019 13:52,Passau,Passau
23.11.2019 10:50,23.11.2019 11:40,Ruderting,94032 Passau
23.11.2019 10:51,23.11.2019 10:14,Ruderting,94032 Passau
23.11.2019 10:51,23.11.2019 15:40,Ruderting,94032 Passau
23.11.2019 10:51,23.11.2019 19:40,Ruderting,94032 Passau
23.11.2019 10:51,23.11.2019 06:14,Ruderting,94032 Passau
23.11.2019 10:51,23.11.2019 23:40,Ruderting,94032 Passau
23.11.2019 10:51,24.11.2019 03:40,Ruderting,94032 Passau
23.11.2019 10:51,23.11.2019 02:14,Ruderting,94032 Passau
23.11.2019 10:51,24.11.2019 07:40,Ruderting,94032 Passau
23.11.2019 10:51,22.11.2019 22:14,Ruderting,94032 Passau
23.11.2019 10:51,22.11.2019 18:14,Ruderting,94032 Passau
23.11.2019 10:51,24.11.2019 11:40,Ruderting,94032 Passau
23.11.2019 11:03,24.11.2019 10:00,Wegscheid,Passau
23.11.2019 11:03,24.11.2019 08:01,Wegscheid,Passau
23.11.2019 11:03,24.11.2019 14:00,Wegscheid,Passau
23.11.2019 11:03,24.11.2019 18:00,Wegscheid,Passau
23.11.2019 11:03,24.11.2019 04:01,Wegscheid,Passau
23.11.2019 11:03,24.11.2019 14:00,Wegscheid,Passau
23.11.2019 11:03,24.11.2019 18:00,Wegscheid,Passau
23.11.2019 11:03,24.11.2019 22:00,Wegscheid,Passau
23.11.2019 11:03,25.11.2019 02:00,Wegscheid,Passau
23.11.2019 12:12,23.11.2019 12:12,Obernzell,Untergriesbach
23.11.2019 12:12,23.11.2019 16:12,Obernzell,Untergriesbach
23.11.2019 12:13,23.11.2019 10:38,Obernzell,Untergriesbach
23.11.2019 12:13,23.11.2019 13:12,Obernzell,Untergriesbach
23.11.2019 13:09,23.11.2019 13:09,Bad Griesbach i.Rottal,Passau
23.11.2019 13:09,23.11.2019 13:05,Bad Griesbach i.Rottal,Passau
23.11.2019 13:10,23.11.2019 09:28,Bad Griesbach i.Rottal,Passau
23.11.2019 13:10,23.11.2019 17:09,Bad Griesbach i.Rottal,Passau
23.11.2019 13:10,23.11.2019 13:10,Untergriesbach,Untergriesbach
23.11.2019 13:11,24.11.2019 06:04,Untergriesbach,Untergriesbach
23.11.2019 13:11,24.11.2019 02:03,Untergriesbach,Untergriesbach
23.11.2019 13:11,23.11.2019 22:03,Untergriesbach,Untergriesbach
23.11.2019 13:13,23.11.2019 13:13,Bad Griesbach i.Rottal,Passau
23.11.2019 13:14,23.11.2019 13:09,Bad Griesbach i.Rottal,Passau
23.11.2019 13:16,23.11.2019 09:09,Bad Griesbach i.Rottal,Passau
23.11.2019 13:16,23.11.2019 17:02,Bad Griesbach i.Rottal,Passau
23.11.2019 13:21,23.11.2019 13:21,94086 Bad Griesbach i. Rottal,Passau
23.11.2019 13:22,23.11.2019 16:50,94086 Bad Griesbach i. Rottal,Passau
23.11.2019 13:22,23.11.2019 20:50,94086 Bad Griesbach i. Rottal,Passau
23.11.2019 13:22,24.11.2019 00:50,94086 Bad Griesbach i. Rottal,Passau
23.11.2019 13:22,24.11.2019 04:50,94086 Bad Griesbach i. Rottal,Passau
23.11.2019 13:22,23.11.2019 12:57,94086 Bad Griesbach i. Rottal,Passau
23.11.2019 13:41,23.11.2019 07:37,Obernzell,Passau
23.11.2019 13:41,23.11.2019 12:02,Obernzell,Passau
23.11.2019 13:42,23.11.2019 14:02,Obernzell,Passau
23.11.2019 14:38,06.12.2019 13:40,Untergriesbach,München
23.11.2019 14:42,06.12.2019 13:00,Obernzell,München
23.11.2019 14:43,06.12.2019 15:38,Obernzell,München
23.11.2019 14:43,06.12.2019 12:37,Obernzell,München
23.11.2019 14:44,23.11.2019 14:44,Riedenburg,Riedenburg
23.11.2019 14:45,23.11.2019 17:03,Riedenburg,Riedenburg
23.11.2019 14:45,23.11.2019 17:03,Riedenburg,Kelheim
23.11.2019 14:45,23.11.2019 15:54,Riedenburg,Kelheim
23.11.2019 14:45,23.11.2019 21:03,Riedenburg,Kelheim
23.11.2019 14:45,24.11.2019 01:03,Riedenburg,Kelheim
23.11.2019 14:45,24.11.2019 05:03,Riedenburg,Kelheim
23.11.2019 14:45,24.11.2019 09:03,Riedenburg,Kelheim
23.11.2019 15:19,23.11.2019 15:19,Tiefenbach (Kreis Passau),Passau
23.11.2019 15:19,23.11.2019 19:19,Tiefenbach (Kreis Passau),Passau
23.11.2019 15:19,23.11.2019 23:19,Tiefenbach (Kreis Passau),Passau
23.11.2019 15:19,24.11.2019 03:19,Tiefenbach (Kreis Passau),Passau
23.11.2019 15:19,23.11.2019 15:17,Tiefenbach (Kreis Passau),Passau
23.11.2019 15:19,24.11.2019 07:19,Tiefenbach (Kreis Passau),Passau
23.11.2019 15:19,24.11.2019 11:19,Tiefenbach (Kreis Passau),Passau
23.11.2019 16:17,23.11.2019 17:03,Passau,Salzweg
23.11.2019 16:17,23.11.2019 16:20,Passau,Salzweg
23.11.2019 16:17,23.11.2019 21:03,Passau,Salzweg
23.11.2019 16:17,24.11.2019 01:03,Passau,Salzweg
23.11.2019 16:17,24.11.2019 05:03,Passau,Salzweg
23.11.2019 16:17,24.11.2019 09:03,Passau,Salzweg
23.11.2019 16:17,23.11.2019 12:20,Passau,Salzweg
23.11.2019 16:54,25.11.2019 16:46,Passau,Hauzenberg
23.11.2019 17:13,23.11.2019 17:13,Obernzell,Passau
23.11.2019 17:13,23.11.2019 21:13,Obernzell,Passau
23.11.2019 17:13,23.11.2019 16:14,Obernzell,Passau
23.11.2019 17:13,23.11.2019 12:14,Obernzell,Passau
23.11.2019 17:13,24.11.2019 01:13,Obernzell,Passau
23.11.2019 17:13,24.11.2019 05:13,Obernzell,Passau
23.11.2019 17:13,24.11.2019 09:13,Obernzell,Passau
23.11.2019 17:14,25.11.2019 09:00,Obernzell,Passau
23.11.2019 17:14,25.11.2019 13:00,Obernzell,Passau
23.11.2019 17:14,25.11.2019 08:37,Obernzell,Passau
23.11.2019 17:14,25.11.2019 06:04,Obernzell,Passau
23.11.2019 17:14,25.11.2019 02:04,Obernzell,Passau
23.11.2019 17:14,24.11.2019 22:04,Obernzell,Passau
23.11.2019 17:14,24.11.2019 18:04,Obernzell,Passau
23.11.2019 17:17,23.11.2019 17:17,Eging a. See,Tittling
23.11.2019 18:42,24.11.2019 09:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:42,24.11.2019 13:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:43,24.11.2019 17:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:43,24.11.2019 21:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:43,25.11.2019 01:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:43,24.11.2019 07:02,Breitenberg - Hangerleiten,Passau
23.11.2019 18:43,24.11.2019 03:02,Breitenberg - Hangerleiten,Passau
23.11.2019 18:43,23.11.2019 23:02,Breitenberg - Hangerleiten,Passau
23.11.2019 18:43,23.11.2019 19:02,Breitenberg - Hangerleiten,Passau
23.11.2019 18:43,25.11.2019 05:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:43,25.11.2019 09:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:44,25.11.2019 13:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:44,25.11.2019 17:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:44,25.11.2019 21:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:44,26.11.2019 01:42,Breitenberg - Hangerleiten,Passau
23.11.2019 18:45,26.11.2019 05:42,Breitenberg - Hangerleiten,Passau
23.11.2019 22:03,25.11.2019 07:04,Thyrnau,Untergriesbach
23.11.2019 22:04,25.11.2019 06:59,Thyrnau,Untergriesbach
23.11.2019 22:04,25.11.2019 11:04,Thyrnau,Untergriesbach
23.11.2019 22:07,23.11.2019 22:07,Thyrnau,München
23.11.2019 22:08,24.11.2019 08:08,Thyrnau,München
23.11.2019 22:08,24.11.2019 04:07,Thyrnau,München
23.11.2019 22:08,24.11.2019 00:07,Thyrnau,München
23.11.2019 22:08,23.11.2019 20:07,Thyrnau,München
23.11.2019 22:08,23.11.2019 16:07,Thyrnau,München
23.11.2019 22:08,24.11.2019 12:08,Thyrnau,München
23.11.2019 22:09,23.11.2019 12:07,Thyrnau,München
24.11.2019 08:26,25.11.2019 09:42,Breitenberg - Hangerleiten,Passau
24.11.2019 08:28,24.11.2019 08:28,Passau - Innstadt,Salzweg
24.11.2019 08:28,24.11.2019 04:27,Passau - Innstadt,Salzweg
24.11.2019 08:28,24.11.2019 00:27,Passau - Innstadt,Salzweg
24.11.2019 10:05,28.11.2019 05:30,Wegscheid,Passau
24.11.2019 10:05,28.11.2019 01:29,Wegscheid,Passau
24.11.2019 10:05,27.11.2019 21:29,Wegscheid,Passau
24.11.2019 10:05,27.11.2019 17:29,Wegscheid,Passau
24.11.2019 10:06,27.11.2019 17:00,Passau,Wegscheid
24.11.2019 10:06,27.11.2019 16:54,Passau,Wegscheid
24.11.2019 10:06,27.11.2019 12:54,Passau,Wegscheid
24.11.2019 10:07,27.11.2019 21:00,Passau,Wegscheid
24.11.2019 10:07,28.11.2019 01:00,Passau,Wegscheid
24.11.2019 10:07,28.11.2019 05:00,Passau,Wegscheid
24.11.2019 10:08,27.11.2019 17:00,Passau,Wegscheid
24.11.2019 10:08,27.11.2019 16:54,Passau,Wegscheid
24.11.2019 10:10,24.11.2019 12:10,Passau,Obernzell
24.11.2019 10:10,24.11.2019 16:10,Passau,Obernzell
24.11.2019 10:10,24.11.2019 10:10,Passau,Obernzell
24.11.2019 10:10,24.11.2019 20:10,Passau,Obernzell
24.11.2019 10:18,24.11.2019 10:18,Obernzell,München
24.11.2019 10:18,24.11.2019 06:17,Obernzell,München
24.11.2019 10:18,24.11.2019 02:17,Obernzell,München
24.11.2019 10:19,24.11.2019 10:19,Obernzell,Hauzenberg
24.11.2019 10:19,24.11.2019 06:18,Obernzell,Hauzenberg
24.11.2019 10:19,24.11.2019 02:18,Obernzell,Hauzenberg
24.11.2019 10:19,23.11.2019 22:18,Obernzell,Hauzenberg
24.11.2019 10:19,24.11.2019 14:19,Obernzell,Hauzenberg
24.11.2019 10:19,23.11.2019 18:18,Obernzell,Hauzenberg
24.11.2019 10:42,24.11.2019 10:42,Hauzenberg,Untergriesbach
24.11.2019 10:43,24.11.2019 10:43,Passau,Passau
24.11.2019 10:43,24.11.2019 10:42,Passau,Passau
24.11.2019 10:43,24.11.2019 10:43,Passau,Passau
24.11.2019 10:43,24.11.2019 10:43,Passau,Passau
24.11.2019 10:43,24.11.2019 10:43,Passau,Passau
24.11.2019 10:43,24.11.2019 10:43,Passau,Passau
24.11.2019 10:43,24.11.2019 10:43,Passau,Passau
24.11.2019 10:43,24.11.2019 10:43,Passau,Passau
24.11.2019 10:43,24.11.2019 10:43,Passau,Passau
24.11.2019 10:43,24.11.2019 10:43,Hauzenberg,Passau
24.11.2019 11:06,24.11.2019 15:00,Passau,Thyrnau
24.11.2019 11:07,24.11.2019 14:00,Passau,Thyrnau
24.11.2019 11:08,25.11.2019 07:00,Thyrnau,Untergriesbach
24.11.2019 11:08,25.11.2019 02:59,Thyrnau,Untergriesbach
24.11.2019 11:08,24.11.2019 22:59,Thyrnau,Untergriesbach
24.11.2019 13:50,24.11.2019 13:50,Tiefenbach (Kreis Passau),Passau
24.11.2019 16:17,24.11.2019 16:17,Passau,Tiefenbach (Kreis Passau)
24.11.2019 16:17,24.11.2019 20:17,Passau,Tiefenbach (Kreis Passau)
24.11.2019 16:17,25.11.2019 00:17,Passau,Tiefenbach (Kreis Passau)
24.11.2019 16:17,25.11.2019 04:17,Passau,Tiefenbach (Kreis Passau)
24.11.2019 16:17,24.11.2019 15:46,Passau,Tiefenbach (Kreis Passau)
24.11.2019 16:20,25.11.2019 08:17,Passau,Tiefenbach (Kreis Passau)
24.11.2019 16:43,24.11.2019 16:43,Aldersbach,94036 Passau
24.11.2019 16:43,24.11.2019 20:43,Aldersbach,94036 Passau
24.11.2019 16:43,25.11.2019 00:43,Aldersbach,94036 Passau
24.11.2019 17:22,24.11.2019 17:21,Passau,Salzweg
24.11.2019 17:22,24.11.2019 17:16,Passau,Salzweg
24.11.2019 17:24,24.11.2019 17:24,Passau,Salzweg
24.11.2019 17:24,24.11.2019 21:24,Passau,Salzweg
24.11.2019 17:24,25.11.2019 01:24,Passau,Salzweg
24.11.2019 17:24,24.11.2019 17:16,Passau,Salzweg
24.11.2019 17:24,25.11.2019 05:24,Passau,Salzweg
24.11.2019 17:49,25.11.2019 07:00,94130 Obernzell,Untergriesbach
24.11.2019 17:50,25.11.2019 06:14,94130 Obernzell,Untergriesbach
24.11.2019 17:51,25.11.2019 02:14,94130 Obernzell,Untergriesbach
24.11.2019 17:51,24.11.2019 22:14,94130 Obernzell,Untergriesbach
24.11.2019 17:51,24.11.2019 18:14,94130 Obernzell,Untergriesbach
24.11.2019 17:52,25.11.2019 09:36,94130 Obernzell,Untergriesbach
24.11.2019 18:13,25.11.2019 07:36,Hauzenberg,Untergriesbach
24.11.2019 18:13,25.11.2019 09:37,Hauzenberg,Untergriesbach
24.11.2019 18:13,25.11.2019 06:01,Hauzenberg,Untergriesbach
24.11.2019 18:13,25.11.2019 02:01,Hauzenberg,Untergriesbach
24.11.2019 18:13,24.11.2019 22:01,Hauzenberg,Untergriesbach
24.11.2019 18:15,25.11.2019 07:38,Hauzenberg,Untergriesbach
24.11.2019 18:15,25.11.2019 09:37,Hauzenberg,Untergriesbach
24.11.2019 18:15,25.11.2019 03:37,Hauzenberg,Untergriesbach
24.11.2019 18:15,24.11.2019 23:37,Hauzenberg,Untergriesbach
24.11.2019 20:20,24.11.2019 20:20,94110 Wegscheid,Passau
24.11.2019 20:20,25.11.2019 00:20,94110 Wegscheid,Passau
24.11.2019 20:20,24.11.2019 17:07,94110 Wegscheid,Passau
24.11.2019 20:20,25.11.2019 04:20,94110 Wegscheid,Passau
24.11.2019 20:20,24.11.2019 13:07,94110 Wegscheid,Passau
24.11.2019 20:23,25.11.2019 14:23,Passau,Salzweg
24.11.2019 20:23,25.11.2019 16:26,Passau,Salzweg
24.11.2019 20:23,25.11.2019 14:20,Passau,Salzweg
24.11.2019 20:23,25.11.2019 19:23,Passau,Salzweg
24.11.2019 20:24,25.11.2019 19:20,Passau,Salzweg
24.11.2019 20:24,25.11.2019 19:23,Passau,Hutthurm
24.11.2019 20:24,25.11.2019 19:20,Passau,Hutthurm
24.11.2019 20:34,25.11.2019 07:00,94032 Passau,Passau
24.11.2019 20:34,25.11.2019 07:01,94032 Passau,Passau
24.11.2019 20:35,25.11.2019 07:20,94032 Passau,Passau
24.11.2019 20:35,25.11.2019 06:30,94032 Passau,Passau
24.11.2019 20:35,25.11.2019 07:00,Passau,Passau
24.11.2019 20:36,25.11.2019 06:49,Passau,Passau
24.11.2019 20:36,25.11.2019 02:49,Passau,Passau
24.11.2019 21:29,27.11.2019 13:00,Untergriesbach,Breitenberg (Niederbayern)
24.11.2019 21:51,25.11.2019 14:50,Hauzenberg,Hauzenberg
24.11.2019 21:51,25.11.2019 14:14,Hauzenberg,Hauzenberg
24.11.2019 21:51,25.11.2019 16:59,Hauzenberg,Hauzenberg
24.11.2019 21:52,25.11.2019 15:50,Hauzenberg,Hauzenberg
24.11.2019 22:54,25.11.2019 06:00,Obernzell,Untergriesbach
24.11.2019 22:54,25.11.2019 01:59,Obernzell,Untergriesbach
24.11.2019 22:54,24.11.2019 21:59,Obernzell,Untergriesbach
24.11.2019 22:54,24.11.2019 17:59,Obernzell,Untergriesbach
24.11.2019 22:54,25.11.2019 08:39,Obernzell,Untergriesbach
24.11.2019 22:54,24.11.2019 13:59,Obernzell,Untergriesbach
24.11.2019 22:54,24.11.2019 09:59,Obernzell,Untergriesbach
24.11.2019 22:54,24.11.2019 05:59,Obernzell,Untergriesbach
24.11.2019 22:54,24.11.2019 01:59,Obernzell,Untergriesbach
24.11.2019 22:54,23.11.2019 21:59,Obernzell,Untergriesbach
24.11.2019 23:38,25.11.2019 12:00,Passau,Passau
24.11.2019 23:38,25.11.2019 12:44,Passau,Passau
25.11.2019 06:16,25.11.2019 15:00,Passau,Wegscheid
25.11.2019 06:16,25.11.2019 13:30,Passau,Wegscheid
25.11.2019 06:16,25.11.2019 19:00,Passau,Wegscheid
25.11.2019 06:16,25.11.2019 09:30,Passau,Wegscheid
25.11.2019 06:45,25.11.2019 06:45,Ruderting,Passau
25.11.2019 06:45,25.11.2019 07:45,Ruderting,Passau
25.11.2019 07:38,25.11.2019 13:30,Passau,Thyrnau
25.11.2019 07:38,25.11.2019 13:21,Passau,Thyrnau
25.11.2019 07:38,25.11.2019 17:17,Passau,Thyrnau
25.11.2019 07:54,25.11.2019 09:54,Hutthurm,Salzweg
25.11.2019 07:54,25.11.2019 13:34,Hutthurm,Salzweg
25.11.2019 07:54,25.11.2019 09:33,Hutthurm,Salzweg
25.11.2019 08:22,26.11.2019 06:00,Thyrnau,Plattling
25.11.2019 08:22,26.11.2019 05:54,Thyrnau,Plattling
25.11.2019 08:22,26.11.2019 01:54,Thyrnau,Plattling
25.11.2019 08:22,25.11.2019 21:54,Thyrnau,Plattling
25.11.2019 08:22,26.11.2019 10:00,Thyrnau,Plattling
25.11.2019 08:22,26.11.2019 14:00,Thyrnau,Plattling
25.11.2019 08:23,26.11.2019 05:13,Thyrnau,Plattling
25.11.2019 08:23,26.11.2019 01:12,Thyrnau,Plattling
25.11.2019 08:23,25.11.2019 21:12,Thyrnau,Plattling
25.11.2019 08:24,26.11.2019 06:24,Passau,Plattling
25.11.2019 08:24,26.11.2019 09:19,Passau,Plattling
25.11.2019 08:25,26.11.2019 06:03,Passau,Plattling
25.11.2019 08:25,26.11.2019 02:03,Passau,Plattling
25.11.2019 08:25,25.11.2019 22:03,Passau,Plattling
25.11.2019 08:26,26.11.2019 05:26,Thyrnau,Passau
25.11.2019 08:26,26.11.2019 01:25,Thyrnau,Passau
25.11.2019 08:26,25.11.2019 21:25,Thyrnau,Passau
25.11.2019 08:26,26.11.2019 09:03,Thyrnau,Passau
25.11.2019 08:27,25.11.2019 17:25,Thyrnau,Passau
25.11.2019 08:27,26.11.2019 05:27,94136 Thyrnau,Passau
25.11.2019 08:27,26.11.2019 01:26,94136 Thyrnau,Passau
25.11.2019 08:27,25.11.2019 21:26,94136 Thyrnau,Passau
25.11.2019 08:28,26.11.2019 07:55,94136 Thyrnau,Passau
25.11.2019 08:28,25.11.2019 17:26,94136 Thyrnau,Passau
25.11.2019 08:30,25.11.2019 08:30,Thyrnau,Passau
25.11.2019 08:30,26.11.2019 06:00,Thyrnau,Passau
25.11.2019 08:30,26.11.2019 07:03,Thyrnau,Passau
25.11.2019 08:31,26.11.2019 05:57,Thyrnau,Passau
25.11.2019 08:31,26.11.2019 01:57,Thyrnau,Passau
25.11.2019 08:31,25.11.2019 21:57,Thyrnau,Passau
25.11.2019 08:32,26.11.2019 06:32,Thyrnau,Passau
25.11.2019 08:32,26.11.2019 09:34,Thyrnau,Passau
25.11.2019 08:32,26.11.2019 05:54,Thyrnau,Passau
25.11.2019 08:32,26.11.2019 01:54,Thyrnau,Passau
25.11.2019 08:32,25.11.2019 21:54,Thyrnau,Passau
25.11.2019 08:36,25.11.2019 16:36,Passau,Thyrnau
25.11.2019 08:36,25.11.2019 18:34,Passau,Thyrnau
25.11.2019 08:36,25.11.2019 22:34,Passau,Thyrnau
25.11.2019 08:36,26.11.2019 02:34,Passau,Thyrnau
25.11.2019 08:36,25.11.2019 15:48,Passau,Thyrnau
25.11.2019 08:37,25.11.2019 15:37,Passau,Thyrnau
25.11.2019 08:37,25.11.2019 17:49,Passau,Thyrnau
25.11.2019 08:38,25.11.2019 15:38,Passau,Thyrnau
25.11.2019 08:38,25.11.2019 16:49,Passau,Thyrnau
25.11.2019 08:40,25.11.2019 16:03,Passau,Thyrnau
25.11.2019 08:40,25.11.2019 17:35,Passau,Thyrnau
25.11.2019 08:40,25.11.2019 21:34,Passau,Thyrnau
25.11.2019 08:40,26.11.2019 01:34,Passau,Thyrnau
25.11.2019 10:30,25.11.2019 10:30,Hutthurm,Salzweg
25.11.2019 11:59,25.11.2019 11:59,Vilshofen an der Donau - Pleinting,Vilshofen an der Donau
25.11.2019 11:59,25.11.2019 11:59,Vilshofen an der Donau - Pleinting,Vilshofen an der Donau
25.11.2019 12:00,25.11.2019 12:00,Vilshofen an der Donau - Pleinting,Vilshofen an der Donau
25.11.2019 12:13,25.11.2019 12:13,Passau,Neukirchen vorm Wald
25.11.2019 12:13,25.11.2019 14:02,Passau,Neukirchen vorm Wald
25.11.2019 12:13,25.11.2019 11:46,Passau,Neukirchen vorm Wald
25.11.2019 12:24,25.11.2019 12:24,Passau,Passau
25.11.2019 12:24,25.11.2019 12:18,Passau,Passau
25.11.2019 12:24,25.11.2019 12:49,Passau,Passau
25.11.2019 12:32,25.11.2019 12:32,Salzweg,Passau
25.11.2019 12:32,25.11.2019 11:55,Salzweg,Passau
25.11.2019 12:32,25.11.2019 12:32,Salzweg,Passau
25.11.2019 12:32,25.11.2019 13:37,Salzweg,Passau
25.11.2019 12:32,25.11.2019 11:50,Salzweg,Passau
25.11.2019 12:54,25.11.2019 15:52,Tiefenbach (Kreis Passau),Passau
25.11.2019 13:14,25.11.2019 13:12,Passau,Pocking
25.11.2019 13:14,25.11.2019 12:57,Passau,Pocking
